Comments,filename,objectid,originating_system_id,original_file_name,short_filename,sort_index,parentid,admin_notes,title,interviewer,interviewee,date,interview_date,description,subject,people,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,display_template,WORKSPACE1,WORKSPACE2,WORKSPACE3,object_location,image_small,image_thumb,image_alt_text,object_transcript,creator,collection,focused_event,bio,pdf,temp1,temp2,temp3,
Old example; dg_1750784116t,,,,2024_07_26_wall_kit_gdp,,,,.csv/Legacy,Kit Wall '77 Oral History Interview for the Georgia Dentel Project,Maya Albanese; Bowen Wei,Katherine 'Kit' Wall,1977,2024-07-26,"Wall describes her time as a Grinnell student, focusing on her experiance as a female student, the changes that occured following Title IX passing, and her role in the student government. ",concerts; music; Sex discrimination in higher education; College student government;,Georgia Dentel; Kit Wall; Maya Albanese,Virtual,,,,,Video Recording,.mp4,eng,"Copyright to this work is held by the author(s), in accordance with United States copyright law (USC 17). Readers of this work have certain rights as defined by the law, including but not limited to fair use (17 USC 107 et seq.).",,transcript,,,,https://digital-grinnell.nyc3.cdn.digitaloceanspaces.com/Georgia-Dentel/dg_1750784116.mp4,https://collectionbuilder.blob.core.windows.net/smalls/Georgia_Dentel/Kit-Walls-SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/Georgia_Dentel/Kit-Walls-SMALL.jpg,,dg_1750784116.csv,,,,,,,,,
,10_0.jpg,dg_1780934271,10,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934271.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934271_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934271_TN.jpg,,,,,,,,,,,
,11_0.jpg,dg_1780934272,11,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934272.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934272_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934272_TN.jpg,,,,,,,,,,,
,13_0.jpg,dg_1780934273,13,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934273.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934273_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934273_TN.jpg,,,,,,,,,,,
,15_0.jpg,dg_1780934274,15,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934274.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934274_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934274_TN.jpg,,,,,,,,,,,
,1_0.jpg,dg_1780934289,1,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934289.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934289_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934289_TN.jpg,,,,,,,,,,,
,4_0.jpg,dg_1780934366,4,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934366.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934366_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934366_TN.jpg,,,,,,,,,,,
,5_0.jpg,dg_1780934367,5,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934367.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934367_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934367_TN.jpg,,,,,,,,,,,
,8_1.jpg,dg_1780934368,8,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934368.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934368_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934368_TN.jpg,,,,,,,,,,,
,8_2.jpg,dg_1780934369,8,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934369.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934369_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934369_TN.jpg,,,,,,,,,,,
,9_0.jpg,dg_1780934370,9,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934370.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934370_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934370_TN.jpg,,,,,,,,,,,
,_Walker_flyer-1.jpg,dg_1780603935,Walker_flyer,,,,,,Walker flyer,,,,,,,,,,,,,,,,,,compound_object,,,,,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780603931_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780603931_TN.jpg,,,,,,,,,,,
,Walker_diskettes.jpg,dg_1780603929,Walker_diskettes,,,,dg_1780603935,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780603929.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780603929_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780603929_TN.jpg,,,,,,,,,,,
,Walker_diskettes_and_flyer_package.jpg,dg_1780603930,Walker_diskettes_and_flyer_package,,,,dg_1780603935,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780603930.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780603930_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780603930_TN.jpg,,,,,,,,,,,
,Walker_flyer-1.jpg,dg_1780603931,Walker_flyer,,,,dg_1780603935,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780603931.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780603931_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780603931_TN.jpg,,,,,,,,,,,
,Walker_flyer-2.jpg,dg_1780603932,Walker_flyer,,,,dg_1780603935,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780603932.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780603932_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780603932_TN.jpg,,,,,,,,,,,
,Walker_flyer-3.jpg,dg_1780603933,Walker_flyer,,,,dg_1780603935,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780603933.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780603933_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780603933_TN.jpg,,,,,,,,,,,
,walker-lab-1.jpg,dg_1780603934,walker-lab,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780603934.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780603934_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780603934_TN.jpg,,,,,,,,,,,
,15_1.jpg,dg_1780934275,15,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934275.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934275_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934275_TN.jpg,,,,,,,,,,,
,16_0.jpg,dg_1780934276,16,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934276.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934276_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934276_TN.jpg,,,,,,,,,,,
,16_1.jpg,dg_1780934277,16,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934277.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934277_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934277_TN.jpg,,,,,,,,,,,
,17_0_0.jpg,dg_1780934278,17_0,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934278.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934278_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934278_TN.jpg,,,,,,,,,,,
,17_1.jpg,dg_1780934279,17,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934279.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934279_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934279_TN.jpg,,,,,,,,,,,
,17_2.jpg,dg_1780934280,17,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934280.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934280_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934280_TN.jpg,,,,,,,,,,,
,17_3.jpg,dg_1780934281,17,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934281.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934281_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934281_TN.jpg,,,,,,,,,,,
,18_0.jpg,dg_1780934282,18,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934282.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934282_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934282_TN.jpg,,,,,,,,,,,
,18_1.jpg,dg_1780934283,18,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934283.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934283_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934283_TN.jpg,,,,,,,,,,,
,18_2.jpg,dg_1780934284,18,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934284.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934284_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934284_TN.jpg,,,,,,,,,,,
,18_3.jpg,dg_1780934285,18,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934285.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934285_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934285_TN.jpg,,,,,,,,,,,
,19_0.jpg,dg_1780934286,19,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934286.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934286_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934286_TN.jpg,,,,,,,,,,,
,19_1.jpg,dg_1780934287,19,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934287.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934287_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934287_TN.jpg,,,,,,,,,,,
,19_2.jpg,dg_1780934288,19,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934288.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934288_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934288_TN.jpg,,,,,,,,,,,
,20_0.jpg,dg_1780934290,20,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934290.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934290_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934290_TN.jpg,,,,,,,,,,,
,20_1.jpg,dg_1780934291,20,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934291.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934291_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934291_TN.jpg,,,,,,,,,,,
,20_2.jpg,dg_1780934292,20,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934292.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934292_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934292_TN.jpg,,,,,,,,,,,
,21_0.jpg,dg_1780934293,21,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934293.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934293_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934293_TN.jpg,,,,,,,,,,,
,21_1.jpg,dg_1780934294,21,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934294.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934294_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934294_TN.jpg,,,,,,,,,,,
,22_0.jpg,dg_1780934295,22,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934295.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934295_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934295_TN.jpg,,,,,,,,,,,
,22_1.jpg,dg_1780934296,22,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934296.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934296_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934296_TN.jpg,,,,,,,,,,,
,23_0.jpg,dg_1780934297,23,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934297.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934297_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934297_TN.jpg,,,,,,,,,,,
,23_1.jpg,dg_1780934298,23,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934298.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934298_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934298_TN.jpg,,,,,,,,,,,
,24_0.jpg,dg_1780934299,24,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934299.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934299_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934299_TN.jpg,,,,,,,,,,,
,24_1.jpg,dg_1780934300,24,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934300.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934300_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934300_TN.jpg,,,,,,,,,,,
,25_0.jpg,dg_1780934301,25,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934301.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934301_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934301_TN.jpg,,,,,,,,,,,
,25_1.jpg,dg_1780934302,25,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934302.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934302_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934302_TN.jpg,,,,,,,,,,,
,26_0.jpg,dg_1780934303,26,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934303.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934303_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934303_TN.jpg,,,,,,,,,,,
,26_1.jpg,dg_1780934304,26,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934304.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934304_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934304_TN.jpg,,,,,,,,,,,
,26_2.jpg,dg_1780934305,26,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934305.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934305_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934305_TN.jpg,,,,,,,,,,,
,26_3.jpg,dg_1780934306,26,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934306.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934306_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934306_TN.jpg,,,,,,,,,,,
,27_0.jpg,dg_1780934307,27,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934307.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934307_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934307_TN.jpg,,,,,,,,,,,
,28_0.jpg,dg_1780934308,28,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934308.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934308_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934308_TN.jpg,,,,,,,,,,,
