Comments,filename,objectid,originating_system_id,original_file_name,short_filename,sort_index,parentid,admin_notes,title,interviewer,interviewee,date,interview_date,description,subject,people,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,display_template,WORKSPACE1,WORKSPACE2,WORKSPACE3,object_location,image_small,image_thumb,image_alt_text,object_transcript,creator,collection,focused_event,bio,pdf,temp1,temp2,temp3,
,28_1.jpg,dg_1780934309,28,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934309.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934309_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934309_TN.jpg,,,,,,,,,,,
,28_2.jpg,dg_1780934310,28,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934310.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934310_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934310_TN.jpg,,,,,,,,,,,
,28_3.jpg,dg_1780934311,28,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934311.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934311_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934311_TN.jpg,,,,,,,,,,,
,29_0.jpg,dg_1780934312,29,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934312.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934312_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934312_TN.jpg,,,,,,,,,,,
,29_1.jpg,dg_1780934313,29,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934313.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934313_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934313_TN.jpg,,,,,,,,,,,
,30_0.jpg,dg_1780934314,30,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934314.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934314_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934314_TN.jpg,,,,,,,,,,,
,30_1.jpg,dg_1780934315,30,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934315.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934315_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934315_TN.jpg,,,,,,,,,,,
,31_0.jpg,dg_1780934316,31,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934316.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934316_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934316_TN.jpg,,,,,,,,,,,
,31_1.jpg,dg_1780934317,31,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934317.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934317_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934317_TN.jpg,,,,,,,,,,,
,32_0.jpg,dg_1780934318,32,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934318.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934318_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934318_TN.jpg,,,,,,,,,,,
,32_1.jpg,dg_1780934319,32,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934319.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934319_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934319_TN.jpg,,,,,,,,,,,
,33_0.jpg,dg_1780934320,33,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934320.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934320_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934320_TN.jpg,,,,,,,,,,,
,33_1.jpg,dg_1780934321,33,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934321.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934321_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934321_TN.jpg,,,,,,,,,,,
,33_2.jpg,dg_1780934322,33,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934322.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934322_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934322_TN.jpg,,,,,,,,,,,
,33_3.jpg,dg_1780934323,33,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934323.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934323_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934323_TN.jpg,,,,,,,,,,,
,34_0.jpg,dg_1780934324,34,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934324.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934324_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934324_TN.jpg,,,,,,,,,,,
,34_1.jpg,dg_1780934325,34,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934325.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934325_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934325_TN.jpg,,,,,,,,,,,
,34_2.jpg,dg_1780934326,34,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934326.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934326_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934326_TN.jpg,,,,,,,,,,,
,34_3.jpg,dg_1780934327,34,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934327.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934327_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934327_TN.jpg,,,,,,,,,,,
,35_0.jpg,dg_1780934328,35,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934328.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934328_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934328_TN.jpg,,,,,,,,,,,
,35_1.jpg,dg_1780934329,35,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934329.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934329_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934329_TN.jpg,,,,,,,,,,,
,35_2.jpg,dg_1780934330,35,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934330.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934330_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934330_TN.jpg,,,,,,,,,,,
,36_0.jpg,dg_1780934331,36,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934331.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934331_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934331_TN.jpg,,,,,,,,,,,
,36_1.jpg,dg_1780934332,36,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934332.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934332_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934332_TN.jpg,,,,,,,,,,,
,37_0.jpg,dg_1780934333,37,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934333.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934333_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934333_TN.jpg,,,,,,,,,,,
,38_0.jpg,dg_1780934334,38,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934334.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934334_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934334_TN.jpg,,,,,,,,,,,
,38_1.jpg,dg_1780934335,38,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934335.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934335_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934335_TN.jpg,,,,,,,,,,,
,40_0.jpg,dg_1780934336,40,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934336.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934336_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934336_TN.jpg,,,,,,,,,,,
,40_1.jpg,dg_1780934337,40,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934337.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934337_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934337_TN.jpg,,,,,,,,,,,
,41_0.jpg,dg_1780934338,41,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934338.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934338_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934338_TN.jpg,,,,,,,,,,,
,41_1.jpg,dg_1780934339,41,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934339.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934339_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934339_TN.jpg,,,,,,,,,,,
,41_2.jpg,dg_1780934340,41,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934340.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934340_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934340_TN.jpg,,,,,,,,,,,
,42_0.jpg,dg_1780934341,42,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934341.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934341_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934341_TN.jpg,,,,,,,,,,,
,42_1.jpg,dg_1780934342,42,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934342.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934342_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934342_TN.jpg,,,,,,,,,,,
,43_0.jpg,dg_1780934343,43,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934343.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934343_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934343_TN.jpg,,,,,,,,,,,
,43_1.jpg,dg_1780934344,43,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934344.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934344_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934344_TN.jpg,,,,,,,,,,,
,44_0.jpg,dg_1780934345,44,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934345.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934345_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934345_TN.jpg,,,,,,,,,,,
,44_1.jpg,dg_1780934346,44,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934346.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934346_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934346_TN.jpg,,,,,,,,,,,
,44_2.jpg,dg_1780934347,44,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934347.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934347_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934347_TN.jpg,,,,,,,,,,,
,45_0.jpg,dg_1780934348,45,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934348.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934348_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934348_TN.jpg,,,,,,,,,,,
,45_1.jpg,dg_1780934349,45,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934349.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934349_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934349_TN.jpg,,,,,,,,,,,
,45_2.jpg,dg_1780934350,45,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934350.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934350_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934350_TN.jpg,,,,,,,,,,,
,45_3.jpg,dg_1780934351,45,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934351.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934351_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934351_TN.jpg,,,,,,,,,,,
,46_0.jpg,dg_1780934352,46,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934352.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934352_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934352_TN.jpg,,,,,,,,,,,
,46_1.jpg,dg_1780934353,46,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934353.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934353_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934353_TN.jpg,,,,,,,,,,,
,46_2.jpg,dg_1780934354,46,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934354.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934354_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934354_TN.jpg,,,,,,,,,,,
,47_0.jpg,dg_1780934355,47,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934355.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934355_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934355_TN.jpg,,,,,,,,,,,
,47_1.jpg,dg_1780934356,47,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934356.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934356_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934356_TN.jpg,,,,,,,,,,,
,47_2.jpg,dg_1780934357,47,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934357.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934357_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934357_TN.jpg,,,,,,,,,,,
,47_3.jpg,dg_1780934358,47,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934358.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934358_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934358_TN.jpg,,,,,,,,,,,
,48_0.jpg,dg_1780934359,48,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934359.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934359_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934359_TN.jpg,,,,,,,,,,,
,48_1.jpg,dg_1780934360,48,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934360.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934360_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934360_TN.jpg,,,,,,,,,,,
,48_2.jpg,dg_1780934361,48,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934361.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934361_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934361_TN.jpg,,,,,,,,,,,
,48_3.jpg,dg_1780934362,48,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934362.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934362_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934362_TN.jpg,,,,,,,,,,,
,48_4.jpg,dg_1780934363,48,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934363.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934363_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934363_TN.jpg,,,,,,,,,,,
,48_5.jpg,dg_1780934364,48,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934364.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934364_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934364_TN.jpg,,,,,,,,,,,
,49_0.jpg,dg_1780934365,49,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,image,,,,https://collectionbuilder.blob.core.windows.net/objs/GCCB-CSM/dg_1780934365.jpg,https://collectionbuilder.blob.core.windows.net/smalls/GCCB-CSM/dg_1780934365_SMALL.jpg,https://collectionbuilder.blob.core.windows.net/thumbs/GCCB-CSM/dg_1780934365_TN.jpg,,,,,,,,,,,
